FBgn0000233,btd,"btd, button-head, cg12653, cg12653-pa, cg12653-ra, dmel\cg12653, q9w319"
FBgn0020378,Sp1,"cg1343, d-sp1, d-sp8, d.sp1, dmel\cg1343, dsp1, sp1"
FBgn0052698,CG32698,"cg9678, cg9683, dmel\cg32698, fbgn0030152, fbgn0030153, q961f5"
FBgn0026415,Idgf4,"a4v476, cg1780, cg1780-pa, cg1780-pb, cg1780-ra, cg1780-rb, dmel\cg1780, dmidgf4, fbgn0026066, idgf, idgf-4, idgf4, o96667"
FBgn0030148,CG3106,dmel\cg3106
FBgn0030164,CG1889,"aaf46536, aan09619, dmel\cg1889, fbpp0071343, fbpp0071344, fibrinogen-related protein"
FBgn0052694,CG32694,"bcdna:re02049, cg12634, cg12649, cg12649-rc, cg18512, dmel\cg32694, fbgn0030168, fbgn0030169, fbgn0042223, fbgn0063079"
FBgn0030170,CG2990,dmel\cg2990
FBgn0004045,Yp1,"cg2985, cg2985-pa, cg2985-ra, dmel\cg2985, dmyp1, fs(1)1163, fs(1)a1163, q8sxv7, q9w2y9, vg1, vit1dm, vitellogenin, yok protein 1, yolk protein, yolk protein 1, yolk protein i, yolk-protein 1, yp, yp-1, yp1, yp[[1]], ypi"
FBgn0052693,Gr9a,"cg32693, cg32693-pa, cg32693-ra, dmel\cg32693, gr9a"
FBgn0030174,CG15312,"ct35293, dmel\cg15312, q95tl2"
FBgn0005391,Yp2,"cg2979, cg2979-pa, cg2979-ra, dmel\cg2979, fbgn0000847, fbgn0004046, fs(1)a59, fs(1)k313, fs(1)m35, q9w2z0, vg2, vit2dm, vitellogenin, yolk protein, yolk protein 2, yp, yp-2, yp2, yp[[2]], ypii"
FBgn0030167,CG15252,dmel\cg15252
FBgn0030163,CG1791,"aaf46535, aam52597, dmel\cg1791, fbpp0071364, fibrinogen-related protein"
FBgn0030177,CG2972,dmel\cg2972
FBgn0030181,CG12645,dmel\cg12645
FBgn0052690,CR32690,"best:lp10814, cg32690, fbgn0045768"
FBgn0028342,l(1)G0230,"anon-wo03040301.109, anon-wo03040301.110, atp synthase delta chain, atp5d, cg2968, cg2968-pa, cg2968-ra, dmel\cg2968, f0/f1 atp synthase delta, fbgn0030184, fbgn0066857, fbgn0066858, l (1) g0230"
FBgn0030189,CG2909,dmel\cg2909
FBgn0028480,CG17841,"anon-est:liang-2.12, bcdna:gh12326, clone 2.12, dmel\cg17841, fbgn0025969"
FBgn0030195,CG2898,dmel\cg2898
FBgn0000711,flw,"anon-wo03040301.120, cg15305, cg2096, cg2096-pa, cg2096-pb, cg2096-ra, cg2096-rb, dmel\cg2096, dmpp1-9c, fbgn0003131, fbgn0029072, fbgn0030197, fbgn0030198, fbgn0066854, flap wing, flapwing, flw, flw/pp1b, l(1)g0172, pp-1, pp1, pp1 9c, pp1 b9c, pp1 beta9c, pp1-9c, pp19c, pp1b_drome, pp1beta, pp1beta-9c, pp1beta9c, pp1c, protein phosphatase 1, protein phosphatase 1beta at 9c, q9w2v5, q9w2v6, xe55"
FBgn0030200,RabX2,"cg2885, cg2885-pa, cg2885-ra, dmel\cg2885, dmrabx2"
FBgn0030206,CG2889,dmel\cg2889
FBgn0030208,PPP4R2r,"bcdna:ld29930, cg2890, cg2890-pa, cg2890-pb, cg2890-pc, cg2890-ra, cg2890-rb, cg2890-rc, dmel\cg2890, fbgn0029505, pp4, pp4 regulatory subunit, pp4r, pp4r2, ppp4r2, protein phosphatase 4 regulatory subunit 2-related protein, q960z5, q9nft0, r2"
FBgn0052687,CG32687,"bcdna:rh29237, cg2143, cg2892, cg32687, ct6984, ct7080, dmel\cg32687, fbgn0030209, fbgn0030210, fbgn0062948"
FBgn0030207,CG2887,dmel\cg2887
FBgn0030204,Or9a,"9a, 9e.1, cg15302, cg15302-pa, cg15302-ra, dmel\cg15302, dor95, or9a"
FBgn0052683,CG32683,"cg15303, cg2881, cg2883, dmel\cg32683, fbgn0030199, fbgn0030201, fbgn0030203"
FBgn0030202,CG12640,dmel\cg12640
FBgn0030196,Psf3,"cg2222, cg2222-pa, cg2222-ra, dmel\cg2222"
FBgn0052681,CG32681,dmel\cg32681
FBgn0052686,CG32686,"anon-wo02059370.11, bcdna:at25933, dmel\cg32686, fbgn0063304, fbgn0066052"
FBgn0052679,CG32679,dmel\cg32679
FBgn0028331,l(1)G0289,"cg2221, cg2221-pa, cg2221-ra, dmel\cg2221, fbgn0030194, lethal (1) g0289, mgn1457"
FBgn0030191,CG15306,dmel\cg15306
FBgn0011770,Gip,"cg2227, cg2227-pa, cg2227-ra, dmel\cg2227, gene c, glyoxylate-induced protein, hydroxypyruvate isomerase, q9w2w4, t15"
FBgn0040942,CG12643,dmel\cg12643
FBgn0030187,Ipod,"cg2961, cg2961-pa, cg2961-ra, dmel\cg2961, ipod, q960s2"
FBgn0040941,CG15308,dmel\cg15308
FBgn0030186,CG2962,dmel\cg2962
FBgn0030183,CG15309,"a8jup6, bcdna:gh10478, dmel\cg15309, fbgn0046798"
FBgn0030178,CG2974,"b6ids2, dmel\cg2974, q8sx11"
FBgn0052685,ZAP3,"cg12646, cg12647, cg2971, cg2971-rc, cg32685, cg32685-pc, cg32685-pd, cg32685-pe, cg32685-pf, cg32685-rc, cg32685-rd, cg32685-re, cg32685-rf, dmel\cg32685, fbgn0030175, fbgn0030176, fbgn0040939"
FBgn0067052,Rab9D,"anon-ae003451.1, cg32678, cg32678-pa, cg32678-ra, dmel\cg32678, fbgn0046864, fbgn0052678, rab gtpase 9d, unnamed"
FBgn0030217,CG2124,dmel\cg2124
FBgn0030223,CG2111,"dmel\cg2111, pepcg2111"
FBgn0052677,X11Lbeta,"cg1852, cg1861, cg32677, cg32677-pa, cg32677-ra, dmel\cg32677, dmint2, fbgn0030225, fbgn0030226, x11b, x11lbeta"
FBgn0003204,ras,"cg11485, cg1799, cg1799-pa, cg1799-pc, cg1799-ra, cg1799-rc, dmel\cg1799, ep(x)1093, fbgn0026670, fbgn0026696, fbgn0028270, fbgn0028295, fbgn0028297, fbgn0028302, fbgn0028318, fbgn0028340, fbgn0028363, fbgn0029044, fbgn0030231, fbgn0030232, fbgn0040205, imp dehydrogenase, impdh, inosine monophosphate dehydrogenase, l(1)9eb, l(1)g0002, l(1)g0056, l(1)g0098, l(1)g0127, l(1)g0238, l(1)g0351, l(1)g0380, l(1)g0388, l(1)g0391, l(1)g0436, l(1)g0482, ld02673, ld06825, lethal (1) g0380, q26455, q8sxm5, q9w2r8, ras, ras-l, ras-rb, raspberry, raspberry-lethal, raspberry/impd"
FBgn0030228,BTBD9,"cg1826, cg1826-pa, cg1826-pb, cg1826-ra, cg1826-rb, dbtbd9, dmel\cg1826"
FBgn0052672,Atg8a,"atg8, atg8/lc3, atg8a, autophagy-related 8a, autophagy-specific gene 8a, bcdna:ld05816, cg1534, cg32672, cg32672-pa, cg32672-ra, dmel\cg32672, dratg8a, fbgn0030229, fbgn0063168, lc3, lc3/atg8, unnamed"
FBgn0052675,Tango5,"cg1534, cg32675, cg32675-pa, cg32675-pb, cg32675-pc, cg32675-ra, cg32675-rb, cg32675-rc, dmel\cg32675, fbgn0030229, q9w2s0, tango5"
FBgn0030230,Rph,"cg11556, cg11556-pa, cg11556-ra, dm-rabphilin, dmel\cg11556, rabphilin-3a, rabphilin-3a-ra"
FBgn0052676,CG32676,"cg9725, cg9725-ra, cg9732, dmel\cg32676, fbgn0030227, fbgn0030233, q9w2r7"
FBgn0030224,CG12637,dmel\cg12637
FBgn0052673,Rab9E,"anon-ae003451.2, cg32673, cg32673-pa, cg32673-ra, dmel\cg32673, fbgn0046863, rab gtpase 9e, unnamed"
FBgn0030222,CG9806,dmel\cg9806
FBgn0030221,Rab9Db,"cg9807, cg9807-pa, cg9807-ra, dmel\cg9807, rab gtpase 9db"
FBgn0030218,CG1628,dmel\cg1628
FBgn0001206,Hmr,"bcdna:ld22117, bcdna:ld22117-pb, bcdna:ld22117-rb, cg1619, cg1619-pb, cg1619-rb, dmel\cg1619, fbgn0027511, hmr, hmr-mel, hmr[[mel]], hybrid male rescue"
FBgn0030215,CG15296,"bcdna:at26906, dmel\cg15296, fbgn0047327, q8t958"
FBgn0034551,CG15225,dmel\cg15225
FBgn0034554,CG15227,dmel\cg15227
FBgn0050295,Ipk1,"cg15228, cg15228-ra, cg15229, cg15229-ra, cg15230, cg15230-ra, cg30295, cg30295-pa, cg30295-ra, dmel\cg30295, dmipk1, fbgn0034555, fbgn0034556, fbgn0034557, q95r36"
FBgn0034558,Cib2,"cg9236, cg9236-pb, cg9236-rb, cib2, dmel\cg9236"
FBgn0034560,CG9235,dmel\cg9235
FBgn0020617,Rx,"bk50, cg10052, dmel\cg10052, drosophila rx, drx, e97, fbgn0000530, fbgn0003998, fbgn0005641, o46035, pph17, w60, wom, wombat"
FBgn0034564,CG9344,"bcdna:re43665, dmel\cg9344, fbgn0063016"
FBgn0034570,CG10543,dmel\cg10543
FBgn0034572,CG9346,"cg9346, dmel\cg9346"
FBgn0050296,RIC-3,"cg15652, cg30296, cg30296-pc, cg30296-pd, cg30296-pe, cg30296-pg, cg30296-ph, cg30296-pi, cg30296-pj, cg30296-pk, cg30296-pl, cg30296-pm, cg30296-pn, cg30296-po, cg30296-pp, cg30296-pq, cg30296-pr, cg30296-rc, cg30296-rd, cg30296-re, cg30296-rg, cg30296-rh, cg30296-ri, cg30296-rj, cg30296-rk, cg30296-rl, cg30296-rm, cg30296-rn, cg30296-ro, cg30296-rp, cg30296-rq, cg30296-rr, cg9349, cg9349-ra, cg9349-rc, dmel\cg30296, dmric-3, fbgn0034574, fbgn0034575"
FBgn0034576,CG9350,"bcdna:rh51452, dmel\cg9350, fbgn0061375, nadh ubiquinone oxidoreductase b14.7"
FBgn0034577,cpa,"capping alpha, capping protein, capping protein alpha, capping proteinalpha, cg10540, cg10540-pa, cg10540-ra, cpa, dmel\cg10540, dmiro1, miro, scrd"
FBgn0034579,mRpL54,"bcdna:sd09147, cg9353, cg9353-pa, cg9353-ra, dmel\cg9353, fbgn0046987, mrp-l54"
FBgn0034580,Cht8,"cg9357, cg9357-pa, cg9357-ra, dmel\cg9357"
FBgn0003748,Treh,"87d3t, anon-est:posey159, anon-sts38, cg9364, cg9364-pa, cg9364-pb, cg9364-pc, cg9364-pd, cg9364-pe, cg9364-pf, cg9364-ra, cg9364-rb, cg9364-rc, cg9364-rd, cg9364-re, cg9364-rf, dmel\cg9364, ests:87d3t, fbgn0014436, fbgn0025313, fbgn0034584, q0e903, q0e904, q7ywl2, q961p0, q9w2m1, q9w2m3, tre, treh, trehalase"
FBgn0034583,CG10527,"dmel\cg10527, famet, farnesoic acid o-methyltransferase"
FBgn0034582,Cht9,"cg10531, cg10531-pa, cg10531-ra, dmcht9, dmel\cg10531, q8szw4"
FBgn0022700,Cht4,"bcdna:re62779, cg3986, cg3986-pa, cg3986-ra, cht4, dmcht4, dmel\cg3986, fbgn0034581, fbgn0047078, q8syh0"
FBgn0050293,Cht12,"bcdna:at18578, cg30293, cg30293-pa, cg30293-ra, dmel\cg30293, fbgn0045113, fbgn0045151, fbgn0045348, fbgn0063725, nest:bs09g08, nest:bs28h08, nest:bs33a06"
FBgn0034578,CG15653,dmel\cg15653
FBgn0003391,shg,"(de)-cadherin, cad, cade, cadh, cadherin, cadherin-e, cg3722, cg3722-pa, com5, compaction defects 5, ct12481, d e-cad, d-cad, d-cad2, d-cadherin, d-ecadherin, dcad, dcad2, de, de cad, de cadh, de cadherin, de-cad, de-cad2, de-cadh, de-cadherin, de-cadherin/shotgun, de[cyto], dec, decad, decadh, decadherin, dmel\cg3722, drosophila e-cadherin, drosophila epithelial cadherin, drosophila melanogaster epithelial (de)-cadherin, e-ca, e-cad, e-cadherin, ecad, ecad2, ecadh, ecadherin, epithelial cadherin, eta-catenin, fbgn0010661, fbgn0012050, gp150, l(2)10469, l(2)k03401, l(2)k10220, n-cad, q9w2n1, shg, shg/de-cad, shotgun, shotgun/e-cadherin"
FBgn0034573,CG3295,dmel\cg3295
FBgn0001133,grau,"cg3282, cg33133, cg33133-pa, cg33133-ra, dmel\cg33133, fbgn0034571, fbgn0053133, grauzone, q9w2n7"
FBgn0050291,CG30291,"cg3282, cg3282-rb, dmel\cg30291, fbgn0034571"
FBgn0034569,dgt3,"cg3221, cg3221-pb, cg3221-rb, dgt3, dim, dmel\cg3221"
FBgn0034568,CG3216,"dmel\cg3216, gyc"
FBgn0034567,CG15651,dmel\cg15651
FBgn0034565,CG15650,dmel\cg15650
FBgn0008636,hbn,"57san, cg10614, cg10614-ra, cg15647, cg15647-ra, cg15648, cg15648-ra, cg33152, cg33152-pa, cg33152-ra, dmel\cg33152, fbgn0034561, fbgn0034562, fbgn0040654, fbgn0053152, hbn, homeobrain"
FBgn0015524,otp,"a4ij64, bcdna:re58095, bk24, cg10036, cg2965, dmel\cg10036, fbgn0034559, fbgn0047081, orthopedia, otp, otp-ra, q3kn52, q7kvq3, q9w2q4, w26"
FBgn0040653,IM4,"bcdna:rh25931, cg15231, cg15231-pa, cg15231-ra, dim-4, dim4, dmel\cg15231, drosophila immune-induced molecule 4, fbgn0047029, q9w2q9"
FBgn0034553,CG9993,dmel\cg9993
FBgn0034552,CG17999,"dmel\cg17999, q961m3"
