FBgn0262216,mir-974,"cr42923, cr42923-ra, cr42923-rm, mir-974"
FBgn0262220,mir-987,"cr42927, cr42927-ra, cr42927-rm, dme-mir-987, mir-987"
FBgn0262222,mir-971,"cr42929, cr42929-ra, cr42929-rm, mir-971"
FBgn0262223,mir-994,"cr42930, cr42930-ra, cr42930-rm, dme-mir-994, mir-994"
FBgn0262227,mir-991,"cr42934, cr42934-ra, cr42934-rm, dme-mir-991, mir-991"
FBgn0262228,mir-975,"cr42935, cr42935-ra, cr42935-rm, mir-975"
FBgn0262233,mir-2494,"cr42940, cr42940-ra, cr42940-rb, cr42940-rm, dme-mir-2494"
FBgn0262235,mir-983-1,"cr42942, cr42942-ra, cr42942-rm, mir-983-1"
FBgn0262237,mir-2491,"cr42944, cr42944-ra, cr42944-rm"
FBgn0262239,mir-961,"cr42946, cr42946-ra, cr42946-rm, mir-961"
FBgn0262243,mir-964,"cr42950, cr42950-ra, cr42950-rm, mir-964, mir964"
FBgn0262249,mir-958,"cr42956, cr42956-ra, cr42956-rm, dme-mir-958, mir-958"
FBgn0262251,mir-977,"cr42958, cr42958-ra, cr42958-rm, mir-977"
FBgn0262252,mir-965,"965, cr42959, cr42959-ra, cr42959-rm, mir-965"
FBgn0262256,mir-959,"cr42963, cr42963-ra, cr42963-rm, mir-959"
FBgn0262260,mir-2282,"cr42967, cr42967-ra, cr42967-rm, mir-2282"
FBgn0262263,mir-969,"cr42970, cr42970-ra, cr42970-rm, mir-969"
FBgn0262266,mir-980,"980, cr42973, cr42973-ra, cr42973-rm, mir-980"
FBgn0262269,mir-955,"cr42976, cr42976-ra, cr42976-rm, mir-955"
FBgn0262272,mir-1002,"cr42979, cr42979-ra, cr42979-rm, mir-1002"
FBgn0262275,mir-2280,"cr42982, cr42982-ra, cr42982-rb, cr42982-rm, mir-2280"
FBgn0262279,mir-983-2,"cr42986, cr42986-ra, cr42986-rm, mir-983-2"
FBgn0262282,mir-984,"cr42989, cr42989-ra, cr42989-rm, mir-984"
FBgn0262283,mir-985,"cr42990, cr42990-ra, cr42990-rm, lincrna.1008, mir-985"
FBgn0262286,mir-1001,"cr42993, cr42993-ra, cr42993-rm, mir-1001"
FBgn0262290,mir-iab-8,"cr42997, cr42997-ra, cr42997-rb, cr42997-rm, dme-iab-8, iab-8 microrna, iab-8 mirna, mir-iab-4as, mir-iab-8, mir-iab-8-5p, mir-iab8"
FBgn0262291,mir-956,"cr42998, cr42998-ra, cr42998-rm, dme-mir-956, mir-956"
FBgn0262293,mir-2490,"cr43000, cr43000-ra, cr43000-rm"
FBgn0262297,mir-2496,"cr43004, cr43004-ra, cr43004-rb, cr43004-rm"
FBgn0262300,mir-988,"988, cr43007, cr43007-ra, cr43007-rm, mir-20071, mir-988, mir988"
FBgn0262301,mir-979,"cr43008, cr43008-ra, cr43008-rm, mir-979"
FBgn0262302,mir-954,"cr43009, cr43009-ra, cr43009-rm, mir-954"
FBgn0262307,mir-990,"cr43014, cr43014-ra, cr43014-rm, mir-990"
FBgn0262314,mir-978,"cr43021, cr43021-ra, cr43021-rm, mir-978"
FBgn0262315,mir-2493,"cr43022, cr43022-ra, cr43022-rb, cr43022-rm"
FBgn0262316,mir-986,"cr43023, cr43023-ra, cr43023-rm, mir-986"
FBgn0262317,mir-966,"cr43024, cr43024-ra, cr43024-rm, mir-966"
FBgn0262319,mir-1000,"cr43026, cr43026-ra, cr43026-rm, mir-1000"
FBgn0262321,mir-960,"cr43028, cr43028-ra, cr43028-rm, mir-960"
FBgn0262323,mir-252,"252, cr43030, cr43030-ra, cr43030-rm, dme-mir-252, mir-252"
FBgn0262327,mir-2281,"cr43034, cr43034-ra, cr43034-rb, cr43034-rm, mir-2281"
FBgn0262330,mir-193,"cr43037, cr43037-ra, cr43037-rm, dme-mir-193, mir-193"
FBgn0262331,mir-999,"cr43038, cr43038-ra, cr43038-rm, dme-mir-999, mir-999, mir999"
FBgn0262332,mir-968,"cr43039, cr43039-ra, cr43039-rm, mir-968"
FBgn0262333,mir-963,"cr43040, cr43040-ra, cr43040-rm, mir-963"
FBgn0262334,mir-992,"cr43041, cr43041-ra, cr43041-rm, dme-mir-992, mir-992"
FBgn0262335,mir-2492,"cr43042, cr43042-ra, cr43042-rm"
FBgn0262338,mir-2499,"cr43045, cr43045-ra, cr43045-rb, cr43045-rm"
FBgn0262339,mir-982,"cr43046, cr43046-ra, cr43046-rm, mir-982"
FBgn0262341,mir-976,"cr43048, cr43048-ra, cr43048-rm, mir-976, mir976"
FBgn0262351,CG43049,dmel\cg43049
FBgn0262352,CG43050,"dmel\cg43050, dmg8-chr2l.24.001, lincrna.126"
FBgn0262353,CR43051,"cg43051, gh14785, psnorna:bun-a, re14176"
FBgn0262354,CG43052,"dmel\cg43052, mb6.chr2l.pasa.1468"
FBgn0262355,CR43053,"cg43053, lincrna.164"
FBgn0262356,CG43054,"dmel\cg43054, lincrna.173"
FBgn0262357,CG43055,"dmel\cg43055, mb8.chr2l.pasa.5"
FBgn0262358,CG43056,dmel\cg43056
FBgn0262359,CG43057,dmel\cg43057
FBgn0262360,CG43058,dmel\cg43058
FBgn0262361,CG43059,dmel\cg43059
FBgn0262362,CG43060,dmel\cg43060
FBgn0262363,CG43061,dmel\cg43061
FBgn0262364,CG43062,dmel\cg43062
FBgn0262365,CG43063,"dmel\cg43063, mip20204"
FBgn0262366,CG43064,"dmel\cg43064, mip22993"
FBgn0262367,mir-13b-1,"13b-1/2, cr32933, cr42878, cr42878-ra, cr42878-rm, dme-mir-13b, dme-mir-13b-1, fbgn0046829, fbgn0262171, mir-13, mir-13b, mir-13b-1, mirna-13b, mirna-13b-1"
FBgn0262368,mir-282,"282, cr33598, cr42880, cr42880-ra, cr42880-rm, dme-mir-276a, dme-mir-282, fbgn0067709, fbgn0262173, mir-282, mir-282-ra, mir282"
FBgn0262369,mir-31b,"cr33568, cr42882, cr42882-ra, cr42882-rm, dme-mir-31b, fbgn0067684, fbgn0262175, mir-31, mir-31b"
FBgn0262370,mir-7,"7, cr33042, cr42883, cr42883-ra, cr42883-rm, dme-mir-7, fbgn0046816, fbgn0262176, microrna-7, mir-7, mir7, pri-mir-7"
FBgn0262371,mir-263b,"cr33581, cr42886, cr42886-ra, cr42886-rm, dme-mir-263b, fbgn0067721, fbgn0262179, mir-263, mir-263b"
FBgn0262372,mir-3,"cr33037, cr42890, cr42890-ra, cr42890-rm, fbgn0046822, fbgn0262183, mir-3"
FBgn0262373,mir-9a,"cr33063, cr42891, cr42891-ra, cr42891-rm, dme-mir-9a, fbgn0046813, fbgn0067680, fbgn0262184, mir-9, mir-9a, mir9a, transfrag 22"
FBgn0262374,mir-2b-1,"2b-1/2, cr32990, cr42893, cr42893-ra, cr42893-rm, dme-mir-2b, dme-mir-2b-1, fbgn0046824, fbgn0262186, mir-2, mir-2b, mir-2b-1, mir-2b1, mir2, mir2b"
FBgn0262375,mir-1005,"cr42895, cr42895-ra, cr42895-rm, dme-mir-1005, fbgn0250801, fbgn0262188, mir-1005"
FBgn0262376,mir-219,"cr33579, cr42897, cr42897-ra, cr42897-rm, dme-mir-219, fbgn0067723, fbgn0262190, mir-219"
FBgn0262377,mir-2a-1,"2a-1, cr32965, cr42899, cr42899-ra, cr42899-rm, dme-mir-2a, dme-mir-2a-1, fbgn0046826, fbgn0262192, mir-2, mir-2a, mir-2a-1, mir2, mir2a"
FBgn0262378,mir-317,"317, cr33621, cr42900, cr42900-ra, cr42900-rm, dme-mir-317, fbgn0067687, fbgn0262193, mir-317"
FBgn0262379,mir-1012,"cr42902, cr42902-ra, cr42902-rm, dme-mir-1012, fbgn0250808, fbgn0262195, mir-1012"
FBgn0262380,mir-309,"cr33613, cr42903, cr42903-ra, cr42903-rm, dme-mir-309, fbgn0067695, fbgn0262196, mir-309"
FBgn0262381,mir-276b,"cr33586, cr33587, cr42904, cr42904-ra, cr42904-rb, cr42904-rm, dme-mir-276, dme-mir-276b, fbgn0067716, fbgn0082179, fbgn0262197, mir-276, mir-276b, mir-276bs"
FBgn0262382,mir-1010,"cr42905, cr42905-ra, cr42905-rm, dme-mir-1010, fbgn0250806, fbgn0262198, mir-1010"
FBgn0262383,mir-284,"cr33600, cr42906, cr42906-ra, cr42906-rm, dme-mir-284, fbgn0067707, fbgn0262199, mir-284"
FBgn0262384,mir-1014,"cr42909, cr42909-ra, cr42909-rm, dme-mir-1014, fbgn0250810, fbgn0262202, mir-1014"
FBgn0262385,mir-307a,"cr33611, cr42913, cr42913-ra, cr42913-rm, fbgn0067697, fbgn0262206, mir-307, mir-307 stem loop, mir-307-ra, mir-307-rm, mir-307a"
FBgn0262386,mir-306,"306, cr33609, cr33610, cr42914, cr42914-ra, cr42914-rb, cr42914-rm, dme-mir-306, fbgn0067698, fbgn0067699, fbgn0262207, mir-306, mir-306*, mir-306-star, mir-306s"
FBgn0262387,mir-190,"cr42915, cr42915-ra, cr42915-rm, fbgn0259155, fbgn0262208, mir-190"
FBgn0262388,mir-92b,"cr33572, cr42916, cr42916-ra, cr42916-rm, dme-mir-92b, fbgn0067681, fbgn0262209, mir-92b"
FBgn0262389,mir-1017,"cr42919, cr42919-ra, cr42919-rm, fbgn0250813, fbgn0262212, mir-1017"
FBgn0262390,mir-303,"cr33606, cr42924, cr42924-ra, cr42924-rm, fbgn0067702, fbgn0262217, mir-303"
FBgn0262391,mir-184,"184, cr33576, cr33577, cr42925, cr42925-ra, cr42925-rb, cr42925-rm, dme-mir-184, fbgn0067725, fbgn0067726, fbgn0262218, mir-184, mir-184*, mir-184s"
FBgn0262392,mir-1004,"cr42926, cr42926-ra, cr42926-rm, dme-mir-1004, fbgn0250800, fbgn0262219, mir-1004"
FBgn0262393,mir-33,"33, cr33569, cr42928, cr42928-ra, cr42928-rm, dme-mir-33, fbgn0067683, fbgn0262221, mir-33, mir33"
FBgn0262395,mir-12,"cr33076, cr42932, cr42932-ra, cr42932-rm, dme-mir-12, fbgn0046831, fbgn0262225, mir-1, mir-12, mir12, pri-mir-12"
FBgn0262396,mir-314,"cr33618, cr42933, cr42933-ra, cr42933-rm, fbgn0067690, fbgn0262226, mir-314"
FBgn0262397,mir-2c,"cr33560, cr42936, cr42936-ra, cr42936-rm, dme-mir-2c, fbgn0067339, fbgn0262229, mir-2, mir-2c, mir2, mir2c"
FBgn0262398,mir-124,"cr33573, cr42937, cr42937-ra, cr42937-rm, dme-mir-124, fbgn0067341, fbgn0262230, mir-124, mir-124a, mir-124b"
FBgn0262400,mir-287,"cr33603, cr42939, cr42939-ra, cr42939-rm, fbgn0067705, fbgn0262232, mir-287"
FBgn0262401,mir-285,"cr33601, cr42941, cr42941-ra, cr42941-rm, dme-mir-285, fbgn0082174, fbgn0262234, mir-285"
FBgn0262402,mir-311,"311, cr33615, cr42943, cr42943-ra, cr42943-rm, dme-mir-311, fbgn0067693, fbgn0262236, mir-310s, mir-311"
FBgn0262403,mir-278,"cr33589, cr42945, cr42945-ra, cr42945-rm, dme-mir-278, ep(2)1229, ep1229, ep2316, fbgn0043361, fbgn0043373, fbgn0082178, fbgn0086369, fbgn0262238, micro rna hidden in a nirvana, mir-278, mirvana"
FBgn0262404,mir-996,"996, cr42947, cr42947-ra, cr42947-rm, dme-mir-996, fbgn0259157, fbgn0262240, mir-996, mir996"
FBgn0262405,mir-998,"998, cr42948, cr42948-ra, cr42948-rm, fbgn0259156, fbgn0262241, mir-998"
FBgn0262406,let-7,"cr32968, cr42949, cr42949-ra, cr42949-rm, dme-let-7, fbgn0043885, fbgn0260473, fbgn0262242, let-7, let-7-c, let7"
FBgn0262407,mir-308,"308, cr33612, cr42951, cr42951-ra, cr42951-rm, dme-mir-308, fbgn0067696, fbgn0262244, mir-308"
FBgn0262408,mir-5,"cr33036, cr42952, cr42952-ra, cr42952-rm, dme-mir-5, fbgn0046820, fbgn0262245, mir-5"
FBgn0262409,mir-304,"304, cr33607, cr42953, cr42953-ra, cr42953-rm, dme-mir-304, fbgn0067701, fbgn0262246, mir-304, mir304"
FBgn0262410,mir-6-2,"cr33040, cr42954, cr42954-ra, cr42954-rm, dme-mir-6, dme-mir-6-2, fbgn0046818, fbgn0262247, mir-6, mir-6-2, mir6-2"
FBgn0262411,mir-92a,"cr33571, cr42955, cr42955-ra, cr42955-rm, dme-mir-92a, fbgn0067335, fbgn0067682, fbgn0262248, mir-92, mir-92a"
FBgn0262412,mir-1008,"cr42957, cr42957-ra, cr42957-rm, dme-mir-1008, fbgn0250804, fbgn0262250, mir-1008"
FBgn0262413,mir-9b,"9b, cr33563, cr42960, cr42960-ra, cr42960-rm, dme-mir-9b, fbgn0067679, fbgn0262253, mir-9, mir-9b, mir9b, mirna-9b, pri-mir-9b"
FBgn0262414,mir-4,"cr33038, cr33561, cr42961, cr42961-ra, cr42961-rm, fbgn0046821, fbgn0082173, fbgn0262254, mir-4, mir-4*, mir-4s"
FBgn0262415,mir-289,"cr33605, cr42962, cr42962-ra, cr42962-rm, dme-mir-289, fbgn0067703, fbgn0262255, mir-289, mir289"
FBgn0262416,mir-31a,"cr33567, cr42964, cr42964-ra, cr42964-rm, dme-mir-31a, fbgn0067685, fbgn0262257, mir-31, mir-31a"
FBgn0262417,mir-316,"cr33620, cr42965, cr42965-ra, cr42965-rm, dme-mir-316, fbgn0067688, fbgn0262258, mir-316"
FBgn0262418,mir-6-3,"cr33039, cr42966, cr42966-ra, cr42966-rm, dme-mir-6, dme-mir-6-3, fbgn0046817, fbgn0262259, mir-6, mir-6-3, mir6-3"
FBgn0262419,mir-277,"cr33588, cr42968, cr42968-ra, cr42968-rm, dme-mir-277, fbgn0067715, fbgn0262261, mir-277, mir277"
FBgn0262420,mir-318,"cr33622, cr42971, cr42971-ra, cr42971-rm, dme-mir-318, fbgn0067686, fbgn0262264, mir-318"
FBgn0262421,mir-13b-2,"13b-1/2, cr33079, cr42972, cr42972-ra, cr42972-rm, dme-mir-13b, dme-mir-13b-2, fbgn0046828, fbgn0262265, mir-13, mir-13-b2, mir-13b, mir-13b-2"
FBgn0262422,mir-1011,"cr42974, cr42974-ra, cr42974-rm, dme-mir-1011, fbgn0250807, fbgn0262267, mir-1011"
FBgn0262424,mir-10,"cr32942, cr33565, cr42977, cr42977-ra, cr42977-rb, cr42977-rm, dme-mir-10, fbgn0046833, fbgn0082182, fbgn0262270, mir-10, mir-10*, mir-10a, mir-10s, pri-mir-10"
FBgn0262425,mir-288,"cr33604, cr42978, cr42978-ra, cr42978-rm, fbgn0067704, fbgn0262271, mir-288"
FBgn0262426,mir-283,"283, cr33599, cr42980, cr42980-ra, cr42980-rm, dme-mir-283, fbgn0067708, fbgn0262273, mir-283, mir283"
FBgn0262427,mir-1016,"cr42981, cr42981-ra, cr42981-rm, dme-mir-1016, fbgn0250812, fbgn0262274, mir-1016"
FBgn0262428,mir-87,"cr32981, cr42983, cr42983-ra, cr42983-rm, fbgn0046814, fbgn0262276, mir-87"
FBgn0262429,mir-13a,"cr32931, cr33566, cr42984, cr42984-ra, cr42984-rm, dme-mir-13a, fbgn0046830, fbgn0082180, fbgn0262277, mir-13, mir-13a, mir-13a*, mir-13as, mir13a"
FBgn0262430,mir-9c,"9c, cr33564, cr42985, cr42985-ra, cr42985-rm, dme-mir-9c, fbgn0067678, fbgn0262278, mir-9, mir-9c"
FBgn0262431,mir-1003,"1003, cr42987, cr42987-ra, cr42987-rm, dme-mir-1003, fbgn0250799, fbgn0262280, mir-1003"
FBgn0262432,mir-8,"8, 8 mir, cr33018, cr33562, cr42988, cr42988-ra, cr42988-rm, dme-mir-8, fbgn0046815, fbgn0082172, fbgn0262281, mir-8, mir-8*, mir-8s, mir8, mir8s"
FBgn0262433,mir-210,"cr33578, cr42991, cr42991-ra, cr42991-rm, dme-mir-210, fbgn0067724, fbgn0262284, mir-210"
FBgn0262434,mir-11,"11, cr32929, cr42992, cr42992-ra, cr42992-rm, dme-mir-11, fbgn0046832, fbgn0262285, mir-11"
FBgn0262435,mir-1009,"cr42994, cr42994-ra, cr42994-rm, dme-mir-1009, fbgn0250805, fbgn0262287, mir-1009"
FBgn0262436,mir-310,"cr33614, cr42995, cr42995-ra, cr42995-rm, dme-mir-310, fbgn0067694, fbgn0262288, mir-310, mir-310s, mir310"
FBgn0262437,mir-274,"cr33582, cr42996, cr42996-ra, cr42996-rm, dme-mir-274, fbgn0067720, fbgn0262289, mir-274"
FBgn0262438,mir-1006,"cr42999, cr42999-ra, cr42999-rm, dme-mir-1006, fbgn0250802, fbgn0262292, mir-1006"
FBgn0262440,mir-280,"cr33591, cr43002, cr43002-ra, cr43002-rm, dme-mir-280, fbgn0067713, fbgn0262295, mir-280"
FBgn0262441,mir-313,"cr33617, cr43003, cr43003-ra, cr43003-rm, dme-mir-313, fbgn0067691, fbgn0262296, mir-31, mir-310s, mir-313"
FBgn0262442,mir-2501,"cr43005, cr43005-ra, cr43005-rb, cr43005-rm, fbgn0262137, fbgn0262298"
FBgn0262443,mir-286,"cr33602, cr43006, cr43006-ra, cr43006-rm, fbgn0067706, fbgn0262299, mir-286"
FBgn0262444,mir-1013,"cr43010, cr43010-ra, cr43010-rm, dme-mir-1013, fbgn0250809, fbgn0262303, mir-1013"
FBgn0262445,mir-133,"cr33574, cr43011, cr43011-ra, cr43011-rm, dme-mir-133, fbgn0067340, fbgn0262304, mir-133"
FBgn0262446,mir-137,"2r:11128979, cr33575, cr43012, cr43012-ra, cr43012-rm, dme-mir-137, fbgn0082181, fbgn0262305, mir-137"
FBgn0262447,mir-14,"14, cr33010, cr43013, cr43013-ra, cr43013-rm, dme-mir-14, fbgn0021957, fbgn0046827, fbgn0262306, l(2)k10213, mir-14, mir14"
FBgn0262448,mir-279,"0962/07, 279, cr33590, cr43015, cr43015-ra, cr43015-rm, dme-mir-279, fbgn0028049, fbgn0067714, fbgn0260633, fbgn0262308, l(3)s096207, lethal (3) s096207, mir, mir-279, mir-279a, mir279"
FBgn0262449,mir-2b-2,"2b-1/2, cr32964, cr43016, cr43016-ra, cr43016-rm, dme-mir-2b, dme-mir-2b-2, fbgn0046823, fbgn0262309, mir-2, mir-2b, mir-2b-2, mir2, mir2b"
FBgn0262450,mir-312,"312, cr33616, cr43017, cr43017-ra, cr43017-rm, dme-mir-312, fbgn0067692, fbgn0262310, mir-310s, mir-312"
FBgn0262451,ban,"bantam, clochette, cot, cr33559, cr43018, cr43018-ra, cr43018-rm, dme-bantam, ep3208, fbgn0043352, fbgn0064191, fbgn0262311, mir-ban, mir-bantam, pri-bantam, unnamed"
FBgn0262452,mir-79,"79, cr33570, cr43019, cr43019-ra, cr43019-rm, dme-mir-79, fbgn0067337, fbgn0262312, mir-79"
FBgn0262453,mir-275,"275, cr33583, cr43020, cr43020-ra, cr43020-rm, dme-mir-275, fbgn0067719, fbgn0262313, mir-275, mir275"
FBgn0262454,mir-1007,"cr43025, cr43025-ra, cr43025-rm, dme-mir-1007, fbgn0250803, fbgn0262318, mir-1007"
FBgn0262455,mir-1,"cr32958, cr43027, cr43027-ra, cr43027-rm, dme-mir-1, dmir-1, fbgn0046834, fbgn0262320, mir-1, mir-12, mir1, mirr-1, transfrag 8"
FBgn0262456,mir-125,"cr33314, cr43029, cr43029-ra, cr43029-rm, dme-mir-125, fbgn0043885, fbgn0053314, fbgn0064159, fbgn0262322, mir-125, mir-125b"
FBgn0262457,mir-1015,"cr43031, cr43031-ra, cr43031-rm, dme-mir-1015, fbgn0250811, fbgn0262324, mir-1015"
FBgn0262458,mir-305,"cr33608, cr43032, cr43032-ra, cr43032-rm, dme-mir-305, fbgn0067700, fbgn0262325, mir 305, mir-305, mir305"
FBgn0262459,mir-34,"34, cr33326, cr43033, cr43033-ra, cr43033-rm, dme-mir-34, fbgn0053326, fbgn0064158, fbgn0262326, mir-34"
FBgn0262460,mir-2a-2,"2a-2, cr32966, cr43035, cr43035-ra, cr43035-rm, dme-mir-2a, dme-mir-2a-2, fbgn0046825, fbgn0262328, mir-2, mir-2a, mir-2a-2, mir2, mir2-a, mir2a"
FBgn0262461,mir-315,"cr33619, cr43036, cr43036-ra, cr43036-rm, dme-mir-315, fbgn0067689, fbgn0262329, mir-315, pre-mir-315"
FBgn0262462,mir-iab-4,"cr33623, cr33624, cr43043, cr43043-ra, cr43043-rb, cr43043-rm, dme-iab-4, fbgn0067677, fbgn0082170, fbgn0082171, fbgn0262336, iab-4 microrna, iab-4-3p, iab-4-5p, mir-iab-4, mir-iab-4-3p, mir-iab-4-5p, mir-iab4"
FBgn0262463,mir-100,"cr33313, cr43044, cr43044-ra, cr43044-rm, dme-mir-100, fbgn0053313, fbgn0064160, fbgn0262337, mir-100"
FBgn0262464,mir-6-1,"cr33004, cr43047, cr43047-ra, cr43047-rm, dme-mir-6, dme-mir-6-1, fbgn0046819, fbgn0262340, mir-6, mir-6-1, mir6-1"
FBgn0262467,Scox,"cg8885, cg8885-pa, cg8885-ra, dmel\cg8885, dsco1, fbgn0031656, fbgn0065353, l(2)sh1783, l(2)sh2 1783, lethal (2) sh1783, sco, sco1 protein homolog, scox"
FBgn0262473,Tl,"a4v3g7, a8whk7, cg5490, cg5490-pb, cg5490-rb, ct17414, dmel\cg5490, dtoll, dtoll1, ep(3)1051, ep1051, fbgn0003717, fbgn0062707, fs(1)tl, fs(3)tl, mat(3)9, mel(3)10, mel(3)9, protein toll precursor, q8mrf3, q9vbb8, t1, tl, tol, toll, toll receptor, toll-1, toll1"
FBgn0262475,bru-2,"bru-2, bruno-2, bruno2, cg17008, cg31761, cg31761-pa, cg31761-pd, cg31761-pe, cg31761-ra, cg31761-rd, cg31761-re, cg31763, cg43065, cg43065-pa, cg43065-pd, cg43065-pe, cg43065-pf, cg43065-pg, cg43065-ph, cg43065-pi, cg43065-pj, cg43065-ra, cg43065-rd, cg43065-re, cg43065-rf, cg43065-rg, cg43065-rh, cg43065-ri, cg43065-rj, cg6319, dm bru-2, dmel\cg43065, dmel_cg31761, dmel_cg31763, fbgn0032423, fbgn0043904, fbgn0051761, fbgn0051763, fbpp0079934, fbpp0079935, fbpp0110257, fbtr0080352, fbtr0080353, fbtr0110957"
FBgn0262476,CG43066,"anon-wo0149848.1, cg42510, cg5226, cg5226-pa, cg5226-ra, dmel\cg43066, dmel_cg42510, dmel_cg5226, fbgn0034355, fbgn0045956, fbgn0260236, fbpp0085877, fbtr0086698"
FBgn0262477,FoxP,"cg16899, cg32937, cg43067, cg43067-pc, cg43067-rc, dfoxp, dmcg16899, dmel\cg43067, dmel_cg16899, dmel_cg32937, dmfoxp, fbgn0037735, fbgn0052937, fd85e, fd85e-pc, fd85e-rc, forkhead domain 85e, q4v6x1"
FBgn0262478,CG43068,dmel\cg43068
FBgn0262479,CG43069,"chr2r_14750100_14750772.0, dmel\cg43069"
FBgn0262480,CG43070,"dmel\cg43070, lincrna.347"
FBgn0262481,CG43071,"dmel\cg43071, lincrna.347"
FBgn0262482,CG43072,"chr3l_21058978_21059336.0, dmel\cg43072"
FBgn0262483,Rbp,"cg14867, cg31302, cg31302-pd, cg31302-pe, cg31302-pf, cg31302-pg, cg31302-rd, cg31302-re, cg31302-rf, cg31302-rg, cg43073, cg43073-pb, cg43073-pc, cg43073-pd, cg43073-pe, cg43073-pf, cg43073-pg, cg43073-ph, cg43073-rb, cg43073-rc, cg43073-rd, cg43073-re, cg43073-rf, cg43073-rg, cg43073-rh, cg5143, cg5152, dmel\cg43073, dmel_cg14867, dmel_cg31302, drbp, fbgn0038333, fbgn0038335, fbgn0038336, fbgn0051302, fbpp0290246, fbpp0290247, fbpp0290248, fbpp0290249, fbtr0301024, fbtr0301025, fbtr0301026, fbtr0301027, rab3-interacting molecule (rim)-binding protein"
FBgn0262484,CG43074,dmel\cg43074
FBgn0262485,CG43075,dmel\cg43075
FBgn0262486,CG43076,"dmel\cg43076, lincrna.997"
FBgn0262487,CG43077,dmel\cg43077
