FBgn0000022,ac,"990 e5 f1, ac, ac[+]r1.1, achaete, achaete-scute, achaete/scute, acheate, achete, as-c, as-c t5, as-c t5ac, asc, asct5, cg3796, cg3796-pa, cg3796-ra, dmel\cg3796, eg:125h10.3, fbtr0002231, fbtr0002232, hairy wing, hairy-wing, hw, q4v702, q9w5g4, sc/t5, t5"
FBgn0004170,sc,"achaete-scute, achaete/scute, as-c t4, as-c t4sc, asc, asct4, bhlhc28, cg3827, cg3827-pa, dmel\cg3827, droacs2, eg:198a6.1, fbgn0003324, fbgn0003412, fbgn0026842, hairy-wing, hw, l(1)1ba, o76890, q4v705, sc, sc/t4, scalpha, scute, scute alpha, scute-t4-transcript, scute/sisterless-b, scute/sisterlessb, sis b, sis-b, sisb, sisterless-b, t4, t4 as-c, unnamed"
FBgn0002561,l(1)sc,"as-c t3, as-t3, asc-t3, asct3, bhlhc28, cg3839, cg3839-pa, dmel\cg3839, eg:198a6.2, l'sc, l(1)1ba, l(1)sc, l-sc, l[1]sc, lethal at scute, lethal of scute, lethal(1)scute, lethal-scute, lsc, q24387, q8mra5, sc/t3, t3"
FBgn0000137,ase,"as-c t8, as-c t8ase, as-t8, asc, asct8, ase, asense, bhlhc28, cg3258, cg3258-pa, dmel\cg3258, eg:165h7.2, q541c1, q9w5g2, sc/t8, t1, t1a, t8"
FBgn0029522,CG13373,dmel\cg13373
FBgn0052817,CG32817,dmel\cg32817
FBgn0029524,CG3176,"bcdna:rh59219, dmel\cg3176, fbgn0062924"
FBgn0023536,CG3156,"dmel\cg3156, eg:171d11.2, o46057"
FBgn0023534,CG17778,"bcdna:rh02374, dmel\cg17778, eg:171d11.5, fbgn0062971"
FBgn0023535,arg,"cg18104, cg18104-pa, cg18104-ra, dmel\cg18104, eg:171d11.4, eg:65f1.3, fbgn0024982, fbgn0029528, o46343"
FBgn0023537,CG17896,"153323_at, dmel\cg17896, eg:171d11.1, o46056, q8t9i0, q9v408"
FBgn0029525,CG18273,"cg13372, cg18273-rb, dmel\cg18273, eg:171d11.6, fbgn0023533"
FBgn0029523,CR18275,"cg18275, cg18275-ra"
FBgn0010019,Cyp4g1,"4g1, a9un25, achaete-scute complex transcript 1, anon-wo0140519.102, asc-t1, cg3972, cg3972-pa, cg3972-ra, cyp4g1, cyt-p450-a1, cytochrome p450, cytochrome p450 4g1, cytochrome p450 a1, dmel\cg3972, eg:165h7.1, fbgn0011757, fbgn0023539, fbgn0044782, p-450, p-450-a, p450, p450-a, p450a, q24126, q95u60, scgamma, t1"
FBgn0011822,pcl,"cg13374, cg13374-pa, cg13374-ra, dmel\cg13374, eg:eg0001.1, fbgn0013391, fbgn0025377, pcl, scbeta, scute beta, t2"
FBgn0052816,CG32816,dmel\cg32816
FBgn0040370,CG13375,"dmel\cg13375, eg:bacr37p7.8, eg:bacr37p7.8-ra, fbgn0029519, q9nf75"
FBgn0040373,CG3038,"dmel\cg3038, eg:bacr37p7.1, eg:bacr37p7.1-ra, eg:bacr37p7.1-rb, fbgn0029515"
FBgn0000108,Appl,"abeta, amyloid precursor protein, amyloid precursor protein-like, amyloid precursor-like protein, app, app-like, appl, bcdna:gh04413, beta amyloid protein precursor-like, beta-amyloid-protein-precursor-like, cg7727, cg7727-pa, cg7727-ra, dmel\cg7727, eg:65f1.5, fbgn0028498, fbtr0005220, q9tvv0, q9u4h3, q9w5f1"
FBgn0025640,CG13369,"dmel\cg13369, eg:115c2.1"
FBgn0025635,CG17829,"dmel\cg17829, eg:115c2.6, fbgn0029530"
FBgn0001341,l(1)1Bi,"cg6189, cg6189-pa, dmel\cg6189, eg:115c2.2, hm-419, hm-52, l(1)bi, l(1)lbi, lethal (1) 1bi"
FBgn0003575,su(s),"cg6222, cg6222-pa, dmel\cg6222, eg:115c2.3, o77427, q8syg7, su-s, su-v, suppressor of sable"
FBgn0025634,CG13367,"anon-1bcb, dmel\cg13367, eg:115c2.8, fbgn0013389, o77428"
FBgn0025638,Roc1a,"anon-est:posey65, best:ck01110, cg16982, ck01110, dmel\cg16982, drbx1, droc1, droc1a, eg:115c2.11, fbgn0025527, fbgn0025705, o77429, rbx1, rbx1/roc, roc1, roc1alpha"
FBgn0040383,CG5254,"ct16777, dmel\cg5254, eg:bacr19j1.2, eg:bacr19j1.2-ra, fbgn0029533"
FBgn0040382,CG5273,"dmel\cg5273, eg:bacr19j1.3, eg:bacr19j1.3-ra, eg:bacr19j1.3-rb, eg:bacr19j1.3-rc, fbgn0029534"
FBgn0027343,fz3,"cg16785, cg16785-pa, cg16785-ra, dfrizzled-3, dfrizzled3, dfz3, dm fz3, dmel\cg16785, eg:34f3.6, fbgn0025619, frizzled 3, frizzled3, fz3, q540w1, q9i7z7, q9niu0, q9u902, q9w5d5"
FBgn0025621,CG16989,"dmel\cg16989, eg:34f3.4"
FBgn0029535,CG14635,dmel\cg14635
FBgn0026874,CG13358,"cg13358-pb, cg13358-rb, d0iqf7, dmel\cg13358, eg:34f3.10, q9w5d1"
FBgn0025616,CG13359,"dmel\cg13359, eg:34f3.9"
FBgn0015799,Rbf,"cg7413, cg7413-pa, cg7413-ra, cg7413-rb, dmel\cg7413, drbf, eg:34f3.3, fbf, fbtr0001504, fbtr0001505, o77272, prb, q961u8, rb, rb1, rbf, rbf1, rbf[+]r2.6, retinoblastoma, retinoblastoma factor, retinoblastoma factor-1, retinoblastoma family protein 1, retinoblastoma-family homolog, retinoblastoma-family protein"
FBgn0025620,CG13360,"dmel\cg13360, eg:34f3.5"
FBgn0015288,RpL22,"anon-est:posey53, cg7434, cg7434-pa, dmel\cg7434, eg:bacr19j1.4, fbgn0025289, l22, parp-binding protein-12, pbp-12, q1ec97, q9uan1, q9v3x9, ribosomal protein l22, rl22, rl22_drome, rp l22, rpl22"
FBgn0029532,CG13361,dmel\cg13361
FBgn0029531,CG13362,"dmel\cg13362, q9w5d8"
FBgn0025639,Hmt4-20,"bcdna:ld36415, cg13363, cg13363-pa, cg13363-ra, dmel\cg13363, dsuv4-20, eg:115c2.10, fbgn0047197, histone methyltransferase 4-20, hmt4-20, o77261, q8t029, q8t3u6, su(var)4-20, suv4-20, suv4-20-pa, suv4-20-ra, suv4.20"
FBgn0002579,RpL36,"a2rvc6, anon-est:posey274, bcdna:at29875, cg7622, cg7622-pa, cg7622-pb, cg7622-pc, cg7622-pd, cg7622-rb, cg7622-rc, cg7622-rd, dmel\cg7622, eg:115c2.7, fbgn0025295, fbgn0040151, fbgn0047325, l(1)1bj, l(1)g0471, l36a, m(1)1b, m(1)bld, minute(1)1b, minute(1)blond, q0khx6, q9w5e5, rp l36, vi, viability"
FBgn0026879,CG13364,"anon-est:posey36, cg18451, dmel\cg13364, eg:115c2.12, fbgn0027685, fbgn0042219"
FBgn0029529,CG13365,"bcdna:lp07417, dmel\cg13365, fbgn0063102"
FBgn0025633,CG13366,"aad55419, cg13366-ra, dmel\cg13366, eg:118b3.2, q9w5e9, specc1l ortholog, specc1l-ortholog, split discs"
FBgn0040892,CG14634,dmel\cg14634
FBgn0040341,CG11664,"dmel\cg11664, eg:bacr7a4.3, eg:bacr7a4.3-ra, fbgn0029536, sp193"
FBgn0029539,CG11663,"bcdna:at05678, dmel\cg11663, fbgn0061466"
FBgn0040339,MED22,"144358_at, anon-est:liang-1.82, cg18830, cg3034, cg3034-pa, cg3034-ra, clone 1.82, dmed24, dmel\cg3034, eg:bacr7a4.6, fbgn0025972, fbgn0029541, fbgn0042153, med22, med24, med24-ra, srb6/surf5"
FBgn0052815,CG32815,"cg16994, cg18830, dmel\cg32815, fbgn0029544, fbgn0042153"
FBgn0040340,TRAM,"cg11642, cg11642-pa, cg11642-pb, cg11642-pc, cg11642-ra, cg11642-rb, cg11642-rc, cg18830, dmel\cg11642, eg:bacr7a4.5, eg:bacr7a4.5-ra, eg:bacr7a4.5-rb, eg:bacr7a4.5-rc, fbgn0029545, fbgn0042153"
FBgn0040347,mus81,"cg3026, cg3026-pa, cg3026-ra, dmel\cg3026, eg:bacr7a4.16, fbgn0029547, mus81"
FBgn0042146,CG18823,dmel\cg18823
FBgn0029552,CG14631,dmel\cg14631
FBgn0040337,CG3021,"anon-1ed, dmel\cg3021, e, eg:bacr7a4.8, eg:bacr7a4.8-ra, fbgn0014905, fbgn0029554, q960y5, transcription unit e"
FBgn0040398,CG14629,"dmel\cg14629, eg:103e12.2, eg:103e12.2-ra, fbgn0029556"
FBgn0040365,CG14628,"cg14628, dmel\cg14628, eg:bacr42i17.12, eg:bacr42i17.12-ra, fbgn0029558"
FBgn0040397,CG3655,"dmel\cg3655, eg:103e12.3, eg:103e12.3-ra, fbgn0029557, re126b2"
FBgn0026143,CDC45L,"anon-1ec, cdc45, cg3658, cg3658-pa, cg3658-ra, d, dcdc45, dcdc45l, dmcdc45, dmel\cg3658, eg:bacr7a4.11, fbgn0014904, transcription unit d"
FBgn0040351,CG11638,"dmel\cg11638, eg:bacr7a4.12, eg:bacr7a4.12-ra, fbgn0029553, q9w5b7"
FBgn0040338,TfIIA-S-2,"cg11639, cg11639-pa, cg11639-ra, d3dmx0, d3dmx1, dmel\cg11639, eg:bacr7a4.7, fbgn0029551, tfiia, tfiia-s-2"
FBgn0040350,CG3690,"anon-wo0140519.250, dmel\cg3690, eg:bacr7a4.13, eg:bacr7a4.13-ra, fbgn0029550, fbgn0044618"
FBgn0040349,CG3699,"ct12411, dmel\cg3699, eg:bacr7a4.14, eg:bacr7a4.14-ra, fbgn0029549, q9w5c0"
FBgn0040348,CG3703,"bacr7a4.15, dmel\cg3703, eg:bacr7a4.15, eg:bacr7a4.15-ra, fbgn0029548"
FBgn0040346,CG3704,"dmel\cg3704, eg:bacr7a4.17, eg:bacr7a4.17-ra, fbgn0029546, xab1"
FBgn0040342,CG3706,"dmel\cg3706, eg:bac7a4.20, eg:bacr7a4.20, eg:bacr7a4.20-ra, ests:99f6t, fbgn0015724, fbgn0029543"
FBgn0040345,CG3708,"152685_at, dmel\cg3708, eg:bacr7a4.18, fbgn0029542, q9w5c4"
FBgn0040343,CG3713,"bcdna:gh13231, dmel\cg3713, eg:bacr7a4.2, fbgn0040891, fbgn0063251"
FBgn0052814,CG32814,dmel\cg32814
FBgn0040364,CG11378,"dmel\cg11378, eg:bacr42i17.2, eg:bacr42i17.2-ra, fbgn0029561"
FBgn0040362,CG11379,"bs31h12.y1, dmel\cg11379, eg:bacr42i17.4, eg:bacr42i17.4-ra, fbgn0029563"
FBgn0040361,CG14627,"dmel\cg14627, eg:bacr42i17.5, eg:bacr42i17.5-ra, fbgn0029564"
FBgn0040360,CG14626,"dmel\cg14626, eg:bacr42i17.6, eg:bacr42i17.6-ra, fbgn0029565, q9u1l8"
FBgn0040359,CG11380,"dmel\cg11380, eg:bacr42i17.7, eg:bacr42i17.7-ra, fbgn0029566, q8szr3"
FBgn0040358,CG14625,"dmel\cg14625, eg:bacr42i17.8, eg:bacr42i17.8-rb, fbgn0029567, q9w5a8"
FBgn0029568,CG11381,dmel\cg11381
FBgn0040357,CG14624,"bacr42i17.9, dmel\cg14624, eg:bacr42i17.9, eg:bacr42i17.9-ra, fbgn0029569"
FBgn0040367,CG11382,"dmel\cg11382, eg:bacr42i17.10, eg:bacr42i17.10-rb, fbgn0029570"
FBgn0025642,CG32812,"cg11408, dmel\cg32812, eg:114d9.1, fbgn0052812"
FBgn0004650,fs(1)N,"371, 8d8.1, cg11411, cg11411-pa, cg11411-ra, dmel\cg11411, eg:8d8.1, fbgn0000750, fbgn0000914, fbgn0024367, fs(1)[nas], fs(1)a371, fs(1)k1540, fs(1)m6, fs(1)n, fs(1)nas, fs(1)nasrat, nas, nasrat, unnamed"
FBgn0024362,CG11412,"dmaaf45606, dmel\cg11412, eg:8d8.6, o46309, q9w5a3"
FBgn0024361,Tsp2A,"cg11415, cg11415-pa, cg11415-ra, d8.7, dm.tsp2a, dmel\cg11415, eg:8d8.7"
FBgn0024364,CG11417,"dmel\cg11417, eg:8d8.4"
FBgn0029573,CG14770,dmel\cg14770
FBgn0024987,ssx,"anon-est:posey102, cg3056, cg3056-pb, cg3056-rb, dmel\cg3056, eg:132e8.1, eg:132e8.1-rb, fbgn0027771"
FBgn0023169,AMPKalpha,"5'monophosphate-activated kinase, adenosine monophosphate-activated protein kinase, ak, amp activated kinase, amp-activated kinase, amp-activated protein kinase, amp-dependent kinase, ampk, ampk catalytic subunit, ampkalpha, cg3051, cg3051-pa, cg3051-pb, cg3051-pc, cg3051-rb, cg3051-rc, dampk, dampka, dampkalpha, dmampk alpha, dmel\cg3051, eg:132e8.2, fbgn0004836, fbgn0029574, g protein-coupled receptor kinase 4, gprk-4, gprk4, q9u4g0, snf1a, snf1a-pa, snf1a-pb, snf1a-pc, snf1a-ra, snf1a-rb, snf1a-rc, snf1a/amp-activated protein kinase"
FBgn0052813,CG32813,"anon-wo0153538.75, cg11446, cg11446-rc, cg11446-re, cg14771, dmel\cg32813, fbgn0029576, fbgn0040894, fbgn0045875, q8irx6, q8irx7, q8irx8, q8t040"
FBgn0024985,CG11448,"dmel\cg11448, eg:132e8.4"
FBgn0027794,CG14786,"dmel\cg14786, eg:bacn32g11.3"
FBgn0027795,CG14785,"dmel\cg14785, eg:bacn32g11.2"
FBgn0024986,CG3719,"bcdna:ld03613, dmel\cg3719, eg:132e8.3, fbgn0029575, fbgn0063169, thioredoxin"
FBgn0000826,png,"cg11420, cg11420-pa, dmel\cg11420, eg:8d8.5, fbgn0024363, fs(1)m2, pan gu, pan-gnu, png"
FBgn0024365,CG12773,"dmel\cg12773, eg:8d8.3"
FBgn0024360,CG11418,"dmel\cg11418, dmnp_569904, eg:8d8.8, eg:8d8.8-rb, fbgn0024981, o46103"
FBgn0024366,CG11409,"dmel\cg11409, eg:8d8.2"
FBgn0025641,DAAM,"anon-est:posey148, cg14622, cg14622-pa, cg14622-pb, cg14622-ra, cg14622-rb, daam, ddaam, dia-like, dishevelled associated activator of morphogenesis, dmel\cg14622, eg:114d9.2, fbgn0027752, formin, o77258, q7kw17, unnamed"
FBgn0052811,CG32811,dmel\cg32811
FBgn0028550,Atf3,"a3-3, a3-3-pa, a3-3-ra, activating transcription factor 3, atf3, cg11405, cg11405-pa, cg11405-ra, datf3, dmel\cg11405, eg:33c11.1, fbgn0026877"
FBgn0026876,CG11403,"cg11403, dmel\cg11403, eg:33c11.2"
FBgn0040366,CG11398,"dmel\cg11398, eg:bacr42i17.11, eg:bacr42i17.11-ra, fbgn0029571"
FBgn0040363,CG11384,"dmel\cg11384, eg:bacr42i17.3, eg:bacr42i17.3-ra, fbgn0029562"
FBgn0040368,eIF4E-7,"cg11392, cg11393, cg32859, cg32859-pa, cg32859-ra, ct31794, dmel\cg32859, eg:bacr42i17.1, eg:bacr42i17.1-ra, eif4e, fbgn0029559, fbgn0029560, fbgn0052859, q9nf36"
FBgn0026872,CG14777,"bcdna:rh63812, dmel\cg14777, eg:80h7.10, fbgn0064788"
FBgn0029580,CG14778,dmel\cg14778
FBgn0025383,CG14780,"dmel\cg14780, eg:80h7.3, sp95"
FBgn0025381,rush,"cg14782, cg14782-pa, cg14782-ra, dmel\cg14782, eg:80h7.5, rush hour"
FBgn0025394,inc,"cg14783, cg14784, cg14784-rb, cg32810, cg32810-pb, cg32810-rb, dmel\cg32810, eg:196f3.2, fbgn0040897, fbgn0052810, ins"
FBgn0000482,dor,"cg3093, cg3093-pa, deep orange, deep-orange, dmel\cg3093, dof, dor, dor1, eg:171e4.1, l(1)2be, l(1)2bw, l(1)7, l(1)76, q95r67, q9w570, unnamed, vps18"
FBgn0001189,hfw,"cg3095, cg3095-pa, cg3095-ra, ct10406, dmel\cg3095, eg:171e4.2, fbgn0023532, l(1)2bf, l(1)nfw, o46061, q8sze5, singed wings, singed-wings, swi"
FBgn0029587,CG14797,dmel\cg14797
FBgn0024897,b6,"cg3100, cg3100-pa, dmel\cg3100, eg:9d2.1, fbgn0025380"
FBgn0025391,Scgdelta,"best:gh21860, cg14808, cg14808-pa, cg14808-ra, ct34621, delta-sarcoglycan, dmel\cg14808, dmscg-gammadelta, eg:4f1.1, fbgn0047354, gh21860, sarcoglycan, sgcd"
FBgn0025378,CG3795,"bcdna:gh24985, dmel\cg3795, eg:9d2.4, fbgn0063223, sp160"
FBgn0023130,a6,"cg3771, cg3771-pa, dmel\cg3771, eg:9d2.3, q9w564"
FBgn0023530,CG3740,"dmel\cg3740, eg:171e4.4"
FBgn0025390,Mur2B,"cg14796, cg14796-pa, cg14796-ra, dmel\cg14796, eg:56g7.1, fbgn0025389"
FBgn0025393,CG14795,"dmel\cg14795, eg:196f3.3, q9w580"
FBgn0003517,sta,"37lrp/p40, anon-est:liang-2.56, cg14792, cg14792-pa, cg14792-pb, cg14792-rb, chrx:1339078..1339216, clone 2.56, dmel\cg14792, eg:80h7.6, fbgn0010239, fbgn0026668, fbgn0029057, k14, l(1)2af, l(1)g0130, l(1)g0448, lam-r, laminin receptor, laminin-receptor, p40, q058x4, q7kw10, q9w583, ribosomal protein sa, rp 40, rp40, rpsa, sa, sta, stubarista, unnamed"
FBgn0044508,snoRNA:M,"cr32807, fbgn0052807"
FBgn0025382,Rab27,"18543235, aaf45634, aaf45635, cg14791, cg14791-pb, cg14791-pc, cg14791-rb, cg14791-rc, dm-rab27, dmel\cg14791, dmrab27, eg:80h7.4, o76901, q95s31, rab27"
FBgn0052808,CG32808,"dmel\cg32808, eg:80h7.1, fbgn0025385"
FBgn0027791,O-fut2,"cg14789, cg14789-pa, cg14789-ra, dmel\cg14789, eg:bacn32g11.6, o-fut, o-fut2, ofut2, q7k729, q9u985"
FBgn0027793,CG14787,"dmel\cg14787, eg:bacn32g11.4"
FBgn0052806,CG32806,"dmel\cg32806, fbgn0045393, nest:bs06b11"
FBgn0026873,MED18,"c0ptw2, cg14802, cg14802-pa, cg14802-ra, dmel\cg14802, dp28b, eg:63b12.13, med18, p28, p28/cg14802, q8ms08, srb5/med28b"
FBgn0023513,CG14803,"d0z773, dmel\cg14803, eg:63b12.9, q9w553"
FBgn0014411,Vps26,"131f2s, anon-sts13, cg14804, cg14804-pa, cg14804-ra, dmel\cg14804, dmvps26, dvps26, eg:63b12.8, ests:131f2s, o46088, q4qqb4, q95sd6, vps26"
FBgn0023514,CG14805,"dmel\cg14805, eg:63b12.7, i207"
FBgn0029594,CG14806,"apop1, dmel\cg14806"
FBgn0023519,mRpL16,"anon-2bd, cg3109, cg3109-pa, cg3109-ra, d-15, d15, dmel\cg3109, eg:63b12.2, fbgn0019893, l16"
FBgn0023509,mip130,"86e4.4, cg3480, cg3480-pa, cg3480-ra, dmel\cg3480, eg:86e4.4, mip130, mip130/twit, twilight, twit, twit-ra"
FBgn0023510,Rbcn-3B,"cg17766, cg17766-pa, cg17766-ra, dmel\cg17766, eg:86e4.3, fk39, rabconnectin-3beta"
FBgn0023508,Ocrl,"cg3573, cg3573-pa, cg3573-ra, dmel\cg3573, docrl, eg:86e4.5, inositol 5-phosphatase, inositol polyphosphate 5-phosphatase, oculocerebrorenal syndrome of lowe 1 ortholog"
FBgn0023522,CG11596,"dmel\cg11596, eg:39e1.1, o46078, q7kw04, q9w540"
FBgn0023521,CG3587,"dmel\cg3587, eg:39e1.2"
FBgn0025627,CG4194,"dmel\cg4194, eg:22e5.6"
FBgn0025630,CG4061,"dmel\cg4061, eg:22e5.3, rtc1_drome"
FBgn0025629,CG4045,"dmel\cg4045, eg:22e5.4, q9w527"
FBgn0025628,CG4199,"143005_at, dmel\cg4199, eg:22e5.5, q7kvz3, q8irw3, q9w529"
FBgn0029596,CG14054,"bcdna:at13882, dmel\cg14054, fbgn0061456"
FBgn0025626,CG4281,"dmel\cg4281, eg:22e5.7"
FBgn0025625,Sik2,"cg4290, cg4290-pa, cg4290-ra, dmel\cg4290, eg:22e5.8, salt-induced kinase 2, sik, sik2, sik2-pa, sik2-ra"
FBgn0025631,moody,"1631, cg4322, cg4322-pa, cg4322-ra, dmel\cg4322, eg:22e5.11, ep1631, fbgn0041254, moody, moody receptor, o77270, q8mrd0, unnamed"
FBgn0026878,CG4325,"dmel\cg4325, eg:22e5.12"
FBgn0000667,Actn,"a-actinin, actn, actn[+]ra, actn[+]rb, actn[+]rc, alpha actinin, alpha-actinin, alphaactn, cg4376, cg4376-pa, cg4376-pb, cg4376-pc, cg4376-ra, cg4376-rb, cg4376-rc, ct14163, ct14232, dmel\cg4376, eg:133e12.1, fbtr0005207, fbtr0005208, fbtr0005209, fbtr0005217, fbtr0005218, fbtr0005219, flia, flightless a, flightless-a, ga17, hm-29, l(1)2cb, l(1)ea82, lethal(1)2cb, o46044, o46045, q24370, q8t024, q9w536, q9w537, y"
FBgn0003964,usp,"2c, cf1, cf1/usp, cg4380, cg4380-pa, chorion factor 1, chorion factor cf1, dmel\cg4380, dmusp, dusp, eg:22e5.1, l(1)2cf, l(1)usp, nr2b4, q9w535, ultraspiracle, ultraspiricle, usp, x receptor at 2c, xr2c"
FBgn0023545,CG4406,"cg4406, dmel\cg4406, eg:133e12.3, o46047, q9w538"
FBgn0023520,CG3857,"dmel\cg3857, eg:39e1.3"
FBgn0023512,eIF2B-epsilon,"cg3806, cg3806-pa, cg3806-pb, cg3806-ra, cg3806-rb, dmel\cg3806, eg:86e4.1, eif-2bepsilon, eif2bepsilon, elf2b-epsilon, fbgn0063784"
FBgn0023511,Edem1,"cg3810, cg3810-pa, cg3810-pb, cg3810-pc, cg3810-ra, cg3810-rb, cg3810-rc, dm-pi, dmel\cg3810, edem1, eg.86e4.2, eg:86e4.2"
FBgn0052801,CG32801,"cg14819, dmel\cg32801, fbgn0029595"
FBgn0023518,trr,"anon-2bb, cg3848, cg3848-pc, cg3848-pd, cg3848-rc, cg3848-rd, dmel\cg3848, eg:63b12.3, fbgn0019895, o46083, q8myr5, q8t9i7, q9w548, trithorax related, trithorax-related, trithorax-related protein, trr, unnamed"
FBgn0026088,CG14818,"bcdna:re09176, bcdna:rh52516, c0pv39, ct34631, dmel\cg14818, eg:63b12.12, fbgn0047006, fbgn0047172"
FBgn0026089,CG14817,"dmel\cg14817, eg:63b12.11"
FBgn0023517,Pgam5,"cg14816, cg14816-pa, cg14816-ra, dmel\cg14816, dpgam5, eg:63b12.4, pgam5, q7k2x2"
FBgn0023516,Pex5,"cg14815, cg14815-pa, cg14815-pb, cg14815-ra, cg14815-rb, dmel\cg14815, dmelpex5, eg:63b12.5, pex5, q8msj5"
FBgn0023515,CG14814,"dmel\cg14814, eg:63b12.6, o46086"
FBgn0028969,deltaCOP,"63b12s, anon-wo03040301.246, arch, archain, arcn1, cg14813, cg14813-pa, cg14813-ra, coatomer complex copi delta-cop subunit, copi delta subunit, delta cop, delta-coatomer protein, delta-cop, deltacop, dm63b12s, dmel\cg14813, eg:63b12.10, ests:63b12s, fbgn0015013, fbgn0020026, fbgn0026700, fbgn0027227, fbgn0029593, fbgn0040159, fbgn0066816, l(1)g0051, l(1)g0301, l(1)g0450, o46081"
FBgn0026090,CG14812,"bcdna:re59545, dhbxip, dmel\cg14812, eg:131f2.3, fbgn0062994"
FBgn0029590,CG14811,"dmel\cg14811, e0r924"
FBgn0025624,CG4025,"anon-wo0140519.169, dmel\cg4025, eg:22e5.9, fbgn0044709"
FBgn0040395,Unc-76,"bcdna:gh10260, cg18851, cg3981, cg3981-pa, cg3981-pb, cg3981-ra, cg3981-rb, dmel\cg3981, dunc-76, eg:67a9.1, fbgn0026690, fbgn0027210, fbgn0027224, fbgn0028355, fbgn0029063, fbgn0029598, fbgn0042171, fbgn0047315, l(1)g0066, l(1)g0158, l(1)g0310, l(1)g0333, l(1)g0360, q8t0e2, unc-76"
FBgn0000382,csw,"19-106, anon-wo03040301.207, anon-wo03040301.209, anon-wo03040301.219, cg3954, cg3954-pa, cg3954-pb, cg3954-pc, cg3954-ra, cg3954-rb, cg3954-rc, corkscrew, csw, csw/shp-2, csw/shp2, dmel\cg3954, e(sev)1a, eg:bacn25g24.2, enhancer of sevenless 1a, fbgn0004637, fbgn0026663, fbgn0029599, fbgn0066824, fbgn0066826, fbgn0066827, fbtr0005595, fbtr0005596, l(1)2db, l(1)2dd, l(1)csw, l(1)g0170, l(1)ga114, q24032, q24033, q8i074, q8i0h8, q8i0s4, q8isd5, q8isd6, q9v3h1, q9w524, shp-2, shp2/csw"
FBgn0023507,CG3835,"dmel\cg3835, eg87b1, eg:87b1.3"
FBgn0004654,Pgd,"6-pgd, 6-phosphogluconate, 6-phosphogluconate dehydrogenase, 6pgd, 6pgdh, a7, cg3724, cg3724-pa, dehydrogenase, dmel\cg3724, eg:87b1.4, fbgn0001395, fbgn0003073, fbgn0028299, l(1)2dc, l(1)2de, l(1)a7, l(1)g0385, l(1)n1, l(1)n3[90], l(1)pgd, l(1)pgd-a, l35, n1, nadp-6 phosphogluconate dehydrogenase, pdg, pgd, q9w519"
FBgn0023540,CG3630,"152a3.3, dmel\cg3630, eg:152a3.3"
FBgn0025839,CG3621,"152a3.7, anon-2d, anon-2db, bcdna:re75088, dmel\cg3621, eg:152a3.7, fbgn0014087, fbgn0047059, nadh ubiquinone oxidoreductase b14.5a, nadh:ubiquinone oxidoreductase b14.5a subunit, rnaa"
